id	app_type_id	parent_skill_id	creator_id	skill_icon	skill_picture_url	title	description	created_date	updated_date	level_id	privacy	order	status	rand
713	1	\N	1	177	skill_default.png	performing numeric analysis		2014-08-21 09:39:27	2015-11-04 15:55:35	1	0	1	0	0.980100077
800137	8	\N	1	3	advice_default.png	Give your power over to no one.		2014-01-22 23:33:13	2015-08-10 11:48:55	13	0	1	0	0.243875111
301018	3	\N	1	98	hobby_default.png	Meditation and yoga		2014-10-31 03:57:01	2015-11-03 20:20:15	10	0	1	0	0.05609514
1973	1	\N	1	26	skill_default.png	occupational therapist		2014-11-05 14:20:41	2015-02-25 04:59:48	1	0	1	0	0.432684915
202140	2	\N	1	81	goal_default.png	Make a bullwhip		2014-06-10 08:01:15	2015-08-23 04:02:56	6	0	1	0	0.315510404
201635	2	\N	1	192	goal_default.png	Boil a Live Lobster		2014-07-09 04:37:38	2015-12-05 08:50:12	6	0	1	0	0.724727116
417	1	\N	1	58	skill_default.png	manage money		2014-03-28 18:24:55	2015-03-17 21:15:24	1	0	1	0	0.136531436
1343	1	\N	1	198	skill_default.png	air transport professionals nec		2014-01-30 19:27:50	2015-01-17 11:38:33	1	0	1	0	0.697465215
438	1	\N	1	35	skill_default.png	android		2014-03-19 18:50:50	2015-07-12 05:48:03	1	0	1	0	0.724921495
1270	1	\N	1	179	skill_default.png	airsoft		2014-01-25 00:33:33	2015-11-30 19:42:40	1	0	1	0	0.47064853
300610	3	\N	1	4	hobby_default.png	"Smoking meat, fish"		2014-12-05 02:20:33	2015-12-22 19:45:50	10	0	1	0	0.825098468
414	1	\N	1	211	skill_default.png	conflict management		2014-01-26 20:07:26	2015-11-19 03:05:28	1	0	1	0	0.071382236
899	1	\N	1	136	skill_default.png	illustrator		2014-09-10 14:37:58	2015-07-30 05:11:11	1	0	1	0	0.680522211
202625	2	\N	1	17	goal_default.png	Being Close to Parents & Family	"Living close to my parents, siblings, grandparents; receiving help from my parents, siblings, grandparents; obeying my parents; respecting my elders"	2014-12-11 03:23:28	2015-07-15 16:39:30	6	0	1	0	0.715767996
844	1	\N	1	50	skill_default.png	kitchen and cooking		2014-06-21 14:34:05	2015-05-29 06:58:36	1	0	1	0	0.929088311
237	1	\N	1	93	skill_default.png	kiteboarding		2014-10-05 02:32:12	2015-06-21 11:29:37	1	0	1	0	0.674924141
2035	1	\N	1	42	skill_default.png	professional skills		2014-07-11 15:39:27	2015-01-20 03:41:02	1	0	1	0	0.248043164
1234	1	\N	1	178	skill_default.png	foraging		2014-12-02 20:49:12	2015-09-18 11:00:06	1	0	1	0	0.272876585
202305	2	\N	1	253	goal_default.png	Donate Clothing		2014-02-09 11:31:38	2015-07-15 05:29:28	6	0	1	0	0.133335494
300316	3	\N	1	10	hobby_default.png	Acrylic paintings		2014-05-13 02:03:33	2015-11-18 23:21:50	10	0	1	0	0.177776473
201913	2	\N	1	41	goal_default.png	Go an Entire Month Without Spending Any Money		2014-02-02 17:25:09	2015-12-01 10:57:39	6	0	1	0	0.968503735
202975	2	\N	1	73	goal_default.png	Play a Game of Pool Bowling		2014-12-29 02:14:21	2015-11-05 14:23:34	6	0	1	0	0.244459498
1554	1	\N	1	241	skill_default.png	trusting		2014-03-07 02:09:01	2015-12-10 06:21:27	1	0	1	0	0.48655325
200685	2	\N	1	54	goal_default.png	Build a Snowman Taller Than Me		2014-08-02 15:06:20	2015-04-22 01:28:25	6	0	1	0	0.426135873
202776	2	\N	1	141	goal_default.png	Live debt free		2014-05-14 18:50:15	2015-12-19 20:36:58	6	0	1	0	0.696490962
1599	1	\N	1	203	skill_default.png	canvas goods maker		2014-08-10 04:47:51	2015-02-16 23:11:20	1	0	1	0	0.68939849
200987	2	\N	1	150	goal_default.png	Be Someone's Hero		2014-01-17 01:23:05	2015-05-23 06:13:06	6	0	1	0	0.99692897
300584	3	\N	1	99	hobby_default.png	Conworlding		2014-08-13 11:36:32	2015-03-12 03:16:16	10	0	1	0	0.958913959
800146	8	\N	1	229	advice_default.png	"Do what is most important first thing in the morning, before you check email."		2014-02-26 14:34:39	2015-07-07 12:02:18	13	0	1	0	0.243875111
1303	1	\N	1	157	skill_default.png	embroidery 		2014-02-20 04:10:42	2015-06-11 13:09:59	1	0	1	0	0.039898338
300512	3	\N	1	77	hobby_default.png	Racing		2014-10-07 03:22:28	2015-03-10 10:18:20	10	0	1	0	0.956731558
300614	3	\N	1	82	hobby_default.png	Bush walking		2014-05-11 17:54:32	2015-04-21 21:02:18	10	0	1	0	0.365020749
300686	3	\N	1	94	hobby_default.png	Face painting		2014-05-16 13:31:18	2015-02-28 00:44:47	10	0	1	0	0.807355127
1969	1	\N	1	274	skill_default.png	other spatial scientist		2014-03-07 04:02:30	2015-12-29 20:18:40	1	0	1	0	0.829882248
149	1	\N	1	152	skill_default.png	high energy		2014-04-02 20:38:33	2015-05-13 22:54:20	1	0	1	0	0.789598944
202855	2	\N	1	196	goal_default.png	Befriend a Person With the Opposite Religious Perspective.		2014-01-06 19:40:05	2015-10-09 18:42:37	6	0	1	0	0.669303469
300608	3	\N	1	235	hobby_default.png	Kickboxing		2014-04-27 09:16:42	2015-02-02 21:36:17	10	0	1	0	0.611564172
715	1	\N	1	60	skill_default.png	"supervisory experience (in a job, in a club or organization you belong to, etc.)"		2014-11-24 10:19:29	2015-04-28 04:28:25	1	0	1	0	0.925403708
2027	1	\N	1	24	skill_default.png	baton twirling		2014-11-29 19:22:05	2015-08-23 16:57:48	1	0	1	0	0.354432222
893	1	\N	1	224	skill_default.png	jump start a car		2014-04-12 04:36:20	2015-01-16 19:16:36	1	0	1	0	0.103867094
300290	3	\N	1	119	hobby_default.png	Rock sports		2014-08-23 21:27:30	2015-01-01 23:13:38	10	0	1	0	0.392538817
202221	2	\N	1	35	goal_default.png	Attend a rave party		2014-03-21 12:53:00	2015-02-19 09:32:41	6	0	1	0	0.992882371
300888	3	\N	1	188	hobby_default.png	Model building		2014-11-11 21:05:11	2015-02-01 17:43:52	10	0	1	0	0.047185266
1667	1	\N	1	256	skill_default.png	filling orders		2014-06-17 14:28:36	2015-01-08 06:45:56	1	0	1	0	0.327347746
300116	3	\N	1	7	hobby_default.png	Collecting music albums		2014-06-17 05:55:32	2015-02-28 09:22:54	10	0	1	0	0.999629452
200840	2	\N	1	36	goal_default.png	Attend Over 5 Festivals		2014-02-19 08:16:22	2015-05-15 03:52:08	6	0	1	0	0.727837709
863	1	\N	1	216	skill_default.png	matlab		2014-04-06 13:10:51	2015-11-29 04:42:23	1	0	1	0	0.856981506
106	1	\N	1	155	skill_default.png	ham radio 		2014-10-16 16:50:36	2015-09-04 09:40:02	1	0	1	0	0.593701628
200412	2	\N	1	189	goal_default.png	Sleep in a Haunted House		2014-09-06 20:36:49	2015-05-17 05:31:47	6	0	1	0	0.008620963
968	1	\N	1	24	skill_default.png	insurance agent		2014-09-24 05:09:36	2015-05-29 20:08:44	1	0	1	0	0.04393778
201226	2	\N	1	144	goal_default.png	Become an Art Collector		2014-06-23 21:49:41	2015-04-16 18:00:09	6	0	1	0	0.861248392
789	1	\N	1	163	skill_default.png	broad-minded: being tolerant or liberal in thought or opinion.		2014-12-28 05:41:00	2015-04-27 20:29:11	1	0	1	0	0.342475981
200732	2	\N	1	122	goal_default.png	Attend California in stitute of the Arts		2014-11-16 18:55:26	2015-05-21 09:09:48	6	0	1	0	0.602843139
201354	2	\N	1	66	goal_default.png	Eliminate Junk Mail		2014-08-02 19:03:30	2015-01-25 07:51:53	6	0	1	0	0.375533724
202299	2	\N	1	193	goal_default.png	See the Firefly Squids Glow in Japan		2014-01-17 00:40:28	2015-04-08 00:01:18	6	0	1	0	0.584491373
201208	2	\N	1	208	goal_default.png	Go to Canada		2014-06-18 11:58:42	2015-09-13 13:18:37	6	0	1	0	0.185760823
201488	2	\N	1	142	goal_default.png	Arrive By Seaplane		2014-03-20 17:50:12	2015-02-26 05:36:06	6	0	1	0	0.374232878
1249	1	\N	1	242	skill_default.png	footbag		2014-10-09 17:54:06	2015-02-16 00:56:44	1	0	1	0	0.875635073
1779	1	\N	1	124	skill_default.png	surveying or spatial science technician		2014-07-06 01:26:41	2015-12-14 09:27:56	1	0	1	0	0.893112623
202780	2	\N	1	7	goal_default.png	Change As Many Lives As I Can		2014-12-06 11:37:32	2015-02-24 20:17:57	6	0	1	0	0.285204546
202915	2	\N	1	253	goal_default.png	Explore the Acropolis in Greece		2014-08-15 00:28:39	2015-03-20 20:03:33	6	0	1	0	0.875785589
300254	3	\N	1	264	hobby_default.png	Rock music		2014-03-14 09:16:42	2015-05-12 13:30:00	10	0	1	0	0.910192959
1559	1	\N	1	274	skill_default.png	mediate problems		2014-07-13 12:31:58	2015-06-24 15:58:45	1	0	1	0	0.306618575
678	1	\N	1	212	skill_default.png	excellent ability to adapt to difficult situations		2014-09-21 03:37:26	2015-08-14 21:28:13	1	0	1	0	0.480344099
201062	2	\N	1	3	goal_default.png	Go to London		2014-01-06 02:37:58	2015-11-20 05:31:03	6	0	1	0	0.037445088
507	1	\N	1	92	skill_default.png	model building		2014-02-24 08:01:58	2015-05-01 09:22:19	1	0	1	0	0.441561301
201470	2	\N	1	180	goal_default.png	Make Fettuccine Bolognese Entirely From Scratch		2014-03-23 02:19:24	2015-06-08 19:05:05	6	0	1	0	0.57432529
201406	2	\N	1	263	goal_default.png	Box a Kangaroo		2014-11-21 06:20:18	2015-07-06 13:15:45	6	0	1	0	0.027134798
200214	2	\N	1	214	goal_default.png	Do an Everglades Tour		2014-09-30 02:52:31	2015-06-02 14:38:15	6	0	1	0	0.582103695
301032	3	\N	1	105	hobby_default.png	Miniature figures		2014-06-02 20:30:03	2015-10-24 00:55:35	10	0	1	0	0.508986084
1821	1	\N	1	196	skill_default.png	unassuming		2014-11-21 04:24:49	2015-01-25 19:52:36	1	0	1	0	0.215443908
31	1	\N	1	230	skill_default.png	foreign language learning		2014-05-09 07:27:07	2015-05-03 13:21:39	1	0	1	0	0.530209593
202760	2	\N	1	108	goal_default.png	Become an Author a Successful Blog		2014-06-04 04:13:18	2015-04-14 01:41:40	6	0	1	0	0.262586568
800005	8	\N	1	28	advice_default.png	"Be excited to meet new people,"		2014-10-16 00:59:28	2015-10-13 17:59:00	13	0	1	0	0.243875111
200298	2	\N	1	222	goal_default.png	Learn the Heimlich Manuever		2014-06-05 18:54:35	2015-03-24 00:06:46	6	0	1	0	0.981106978
300703	3	\N	1	170	hobby_default.png	Enamels		2014-05-31 13:52:11	2015-04-11 21:37:18	10	0	1	0	0.920698896
201303	2	\N	1	72	goal_default.png	Have a Second Child		2014-08-18 03:21:19	2015-01-10 01:09:24	6	0	1	0	0.541886285
200043	2	\N	1	109	goal_default.png	Being Organized & Efficient		2014-02-07 08:41:00	2015-12-15 02:00:06	6	0	1	0	0.271841378
30	1	\N	1	142	skill_default.png	writing lesson plans		2014-07-07 06:43:55	2015-11-23 23:12:20	1	0	1	0	0.507932254
1052	1	\N	1	25	skill_default.png	relating to the public		2014-05-10 02:24:43	2015-04-20 08:54:49	1	0	1	0	0.038475408
200916	2	\N	1	264	goal_default.png	"Dine At Sanyou Cave Hanging Cliff Restaurant, China"		2014-09-14 17:37:15	2015-02-12 03:14:07	6	0	1	0	0.342794759
800059	8	\N	1	33	advice_default.png	Twitter followers don't keep you warm at night.		2014-12-15 01:08:41	2015-07-27 12:17:17	13	0	1	0	0.243875111
882	1	\N	1	80	skill_default.png	financial investment adviser		2014-02-22 00:38:44	2015-08-06 10:48:09	1	0	1	0	0.736645496
949	1	\N	1	166	skill_default.png	cooperative		2014-05-31 11:06:17	2015-09-02 22:46:16	1	0	1	0	0.465166514
300139	3	\N	1	251	hobby_default.png	Badminton		2014-10-14 04:08:15	2015-10-20 22:27:07	10	0	1	0	0.688880522
300567	3	\N	1	139	hobby_default.png	Recycling		2014-10-09 20:36:49	2015-04-28 17:46:54	10	0	1	0	0.581434391
200091	2	\N	1	121	goal_default.png	Find a Stick Bug		2014-03-14 09:55:00	2015-07-29 09:08:21	6	0	1	0	0.929781394
300835	3	\N	1	143	hobby_default.png	Amateur astronomy		2014-08-01 12:48:49	2015-12-10 02:06:52	10	0	1	0	0.465786799
300262	3	\N	1	261	hobby_default.png	Making birdfeeders/birdhouses		2014-06-19 12:00:00	2015-09-07 06:54:00	10	0	1	0	0.222411138
1388	1	\N	1	19	skill_default.png	supervising employees		2014-12-15 11:57:59	2015-02-01 01:52:45	1	0	1	0	0.54521791
300624	3	\N	1	259	hobby_default.png	Tarot card reading		2014-06-28 14:56:59	2015-01-03 22:05:31	10	0	1	0	0.453269778
1372	1	\N	1	235	skill_default.png	cleaning rugs or carpets		2014-12-08 14:03:50	2015-11-12 12:38:01	1	0	1	0	0.04728455
201446	2	\N	1	265	goal_default.png	Complete the Imdb Top 250 Movies		2014-06-02 03:08:04	2015-01-10 13:10:25	6	0	1	0	0.029483818
201341	2	\N	1	11	goal_default.png	Try Brow Threading		2014-11-21 03:55:52	2015-09-09 01:13:18	6	0	1	0	0.95183752
346	1	\N	1	204	skill_default.png	digital arts		2014-05-28 13:08:07	2015-07-27 08:39:16	1	0	1	0	0.327344832
300120	3	\N	1	188	hobby_default.png	Wood turning		2014-12-03 01:21:22	2015-10-18 10:10:08	10	0	1	0	0.133508818
202637	2	\N	1	226	goal_default.png	Go Clubbing!		2014-11-01 16:43:24	2015-02-23 08:18:58	6	0	1	0	0.416529107
300765	3	\N	1	200	hobby_default.png	Gopro videos		2014-10-26 00:40:36	2015-11-12 19:35:02	10	0	1	0	0.531631229
300162	3	\N	1	216	hobby_default.png	Camping		2014-11-19 00:17:34	2015-06-21 23:17:57	10	0	1	0	0.648990389
201209	2	\N	1	45	goal_default.png	Become a Very Successful Lawyer		2014-09-08 14:37:15	2015-09-18 05:19:41	6	0	1	0	0.500449033
300166	3	\N	1	104	hobby_default.png	Board sports		2014-05-01 18:48:40	2015-12-27 06:35:08	10	0	1	0	0.441042922
200159	2	\N	1	101	goal_default.png	Go to Burning Man		2014-07-31 17:48:03	2015-11-14 09:09:22	6	0	1	0	0.116894644
365	1	\N	1	139	skill_default.png	assertive: insist on one's rights or opinions.		2014-09-26 04:22:31	2015-02-24 00:51:50	1	0	1	0	0.195718514
200512	2	\N	1	193	goal_default.png	Swim With Pink Dolphins in Amazon		2014-02-24 02:27:45	2015-06-25 06:09:48	6	0	1	0	0.738621282
202484	2	\N	1	15	goal_default.png	Become Fluent in Mandarin Chinese		2014-02-16 02:36:14	2015-02-16 16:18:46	6	0	1	0	0.606597311
201989	2	\N	1	11	goal_default.png	Attend a Classical Concert		2014-11-12 14:13:38	2015-01-24 15:38:27	6	0	1	0	0.227537825
201611	2	\N	1	195	goal_default.png	Release Baby Turtles in to the Ocean		2014-08-13 19:19:38	2015-09-25 15:23:37	6	0	1	0	0.275188333
1250	1	\N	1	175	skill_default.png	mechanical engineer		2014-04-13 16:12:26	2015-02-23 21:23:02	1	0	1	0	0.87694994
202131	2	\N	1	208	goal_default.png	Perfect a Karate Kick		2014-11-08 19:02:21	2015-10-24 14:27:36	6	0	1	0	0.464066211
203082	2	\N	1	191	goal_default.png	Dance With Ellen Degeneres		2014-11-13 18:53:51	2015-12-14 22:25:32	6	0	1	0	0.64948345
300425	3	\N	1	192	hobby_default.png	Memorabilia		2014-10-03 00:17:25	2015-05-07 07:32:18	10	0	1	0	0.659168608
202439	2	\N	1	85	goal_default.png	Toboggan		2014-12-13 09:57:10	2015-01-02 15:07:12	6	0	1	0	0.130764171
201569	2	\N	1	128	goal_default.png	Maintain an Active Blog for a Year		2014-11-19 11:08:01	2015-01-20 17:49:38	6	0	1	0	0.997164434
202720	2	\N	1	175	goal_default.png	Take an Improv Class		2014-12-07 21:51:50	2015-07-31 12:37:26	6	0	1	0	0.478257121
800116	8	\N	1	22	advice_default.png	Meet lots of people		2014-03-12 04:19:55	2015-03-14 23:03:07	13	0	1	0	0.243875111
203010	2	\N	1	35	goal_default.png	Ride a Segway		2014-11-15 01:39:04	2015-04-13 01:28:42	6	0	1	0	0.287508071
200133	2	\N	1	124	goal_default.png	Get Ordained		2014-08-02 19:24:49	2015-07-19 08:39:07	6	0	1	0	0.065366307
203123	2	\N	1	233	goal_default.png	Enjoy Every Bit of It.		2014-12-10 11:05:08	2015-05-17 04:42:40	6	0	1	0	0.189629188
1954	1	\N	1	188	skill_default.png	roof plumber		2014-11-02 12:33:59	2015-04-28 01:57:13	1	0	1	0	0.955605675
300536	3	\N	1	150	hobby_default.png	Composting		2014-12-17 09:52:16	2015-01-02 23:27:10	10	0	1	0	0.44785664
300024	3	\N	1	56	hobby_default.png	Amateur and ham radio		2014-02-19 00:52:34	2015-05-22 04:32:27	10	0	1	0	0.6332479
200245	2	\N	1	32	goal_default.png	See Penguins in the Wild.		2014-09-14 23:51:48	2015-10-12 23:37:41	6	0	1	0	0.707888631
800097	8	\N	1	271	advice_default.png	Learn to climb trees.		2014-10-31 01:55:21	2015-04-06 09:11:40	13	0	1	0	0.243875111
300331	3	\N	1	224	hobby_default.png	People watching		2014-01-05 19:22:57	2015-01-26 05:36:49	10	0	1	0	0.073374066
177	1	\N	1	99	skill_default.png	transport engineer		2014-09-10 17:14:30	2015-07-03 17:27:27	1	0	1	0	0.120956951
38	1	\N	1	181	skill_default.png	punctual		2014-07-07 17:14:30	2015-07-12 14:32:30	1	0	1	0	0.273115751
200889	2	\N	1	260	goal_default.png	10 days of continuous Yoga		2014-09-08 16:07:24	2015-05-31 00:52:25	6	0	1	0	0.367315887
679	1	\N	1	74	skill_default.png	tell a story that captivates people\'s attention		2014-10-20 04:11:17	2015-07-29 15:22:36	1	0	1	0	0.141168882
200828	2	\N	1	40	goal_default.png	Develop a Daily Routine Having a Daily Schedule Will Make You More Effective.		2014-06-06 14:37:32	2015-01-05 06:14:33	6	0	1	0	0.709745311
300748	3	\N	1	266	hobby_default.png	Video gaming		2014-03-23 01:24:40	2015-07-07 12:28:05	10	0	1	0	0.466210067
200964	2	\N	1	55	goal_default.png	Celebrate the 4th of July in Washington DC		2014-04-11 00:53:34	2015-05-03 03:58:28	6	0	1	0	0.58262726
202798	2	\N	1	106	goal_default.png	Being Interpersonally Effective	Be less shy or more assertive; sharing my feelings with others; to communicate or express myself	2014-10-10 06:57:36	2015-05-30 12:04:36	6	0	1	0	0.744894034
300138	3	\N	1	44	hobby_default.png	Playing guitar		2014-04-24 08:45:19	2015-09-11 05:40:25	10	0	1	0	0.01864181
200607	2	\N	1	204	goal_default.png	Learn to scuba dive		2014-06-05 13:14:01	2015-10-17 18:46:05	6	0	1	0	0.192855662
200994	2	\N	1	145	goal_default.png	Achieving Wisdom & Serenity	"Achieving harmony and oneness (with self and the universe); finding higher meaning in life; having wisdom, a mature understanding of life"	2014-03-07 17:55:41	2015-07-19 17:44:44	6	0	1	0	0.927942872
200908	2	\N	1	32	goal_default.png	Hike Gray		2014-04-16 09:19:44	2015-03-12 06:12:58	6	0	1	0	0.518247377
202015	2	\N	1	144	goal_default.png	Get Vip Passes to a Show		2014-10-22 00:32:15	2015-10-22 01:48:52	6	0	1	0	0.016497083
792	1	\N	1	29	skill_default.png	mowing the lawn		2014-09-16 05:59:08	2015-04-15 04:32:53	1	0	1	0	0.550616023
201291	2	\N	1	233	goal_default.png	Build a Sand Castle		2014-04-01 14:03:33	2015-06-03 04:40:57	6	0	1	0	0.369798126
1909	1	\N	1	144	skill_default.png	stable		2014-03-07 05:54:49	2015-11-04 03:08:30	1	0	1	0	0.538023078
201237	2	\N	1	166	goal_default.png	Become Friends With a Celebrity		2014-12-19 00:52:34	2015-09-18 07:24:14	6	0	1	0	0.057628754
201215	2	\N	1	185	goal_default.png	Pingxi Lantern Festival in Taiwan		2014-11-06 10:41:23	2015-10-24 10:16:45	6	0	1	0	0.800851227
1321	1	\N	1	131	skill_default.png	sports administrator		2014-05-17 03:46:05	2015-03-24 22:20:04	1	0	1	0	0.318207
28	1	\N	1	199	skill_default.png	coaching skills		2014-04-21 10:03:04	2015-11-04 10:56:12	1	0	1	0	0.072504126
202959	2	\N	1	128	goal_default.png	Learn to Swim		2014-11-18 15:37:00	2015-02-06 19:38:38	6	0	1	0	0.529380528
201792	2	\N	1	52	goal_default.png	Avoiding Failure	Avoiding failure; to strive for perfection	2014-06-01 20:24:09	2015-03-31 00:50:07	6	0	1	0	0.999182508
201305	2	\N	1	79	goal_default.png	Join a Flash Mob		2014-11-26 12:41:54	2015-10-24 09:06:46	6	0	1	0	0.546288088
223	1	\N	1	232	skill_default.png	listen well		2014-09-07 12:58:11	2015-09-01 00:00:52	1	0	1	0	0.51853896
202626	2	\N	1	168	goal_default.png	"Drive More Than 100,000 Km in One Year"		2014-03-18 08:03:59	2015-11-20 21:24:12	6	0	1	0	0.893087371
436	1	\N	1	206	skill_default.png	ordering supplies		2014-02-13 08:24:09	2015-01-30 16:08:15	1	0	1	0	0.535781084
1222	1	\N	1	204	skill_default.png	vascular surgeon		2014-02-04 01:40:57	2015-05-19 06:58:11	1	0	1	0	0.917382872
800157	8	\N	1	129	advice_default.png	"If you cannot do a pull up, you have a problem."		2014-07-28 12:36:26	2015-09-26 14:09:53	13	0	1	0	0.243875111
202608	2	\N	1	160	goal_default.png	Recreate a Childhood Recipe		2014-10-20 09:49:06	2015-08-12 01:09:16	6	0	1	0	0.581853897
1216	1	\N	1	129	skill_default.png	bus spotting		2014-12-25 21:59:54	2015-09-10 01:28:16	1	0	1	0	0.036487517
201938	2	\N	1	205	goal_default.png	Take a Mud Bath		2014-09-23 17:22:08	2015-10-30 05:22:42	6	0	1	0	0.081364579
300375	3	\N	1	225	hobby_default.png	Slot car racing		2014-04-28 17:32:30	2015-03-18 00:12:14	10	0	1	0	0.613305722
201100	2	\N	1	209	goal_default.png	Swim in a Cenote in Mexico		2014-12-08 01:12:26	2015-12-06 05:31:12	6	0	1	0	0.355019866
1202	1	\N	1	142	skill_default.png	perl		2014-11-20 01:32:36	2015-11-26 23:00:58	1	0	1	0	0.57448009
202195	2	\N	1	253	goal_default.png	Cover a Car in Post-It's		2014-04-22 18:33:33	2015-04-28 09:18:35	6	0	1	0	0.444912612
800008	8	\N	1	2	advice_default.png	Don't let temporary pain affects your decisions.		2014-05-11 22:04:39	2015-07-22 18:15:59	13	0	1	0	0.243875111
200892	2	\N	1	231	goal_default.png	Attend a blogging convention		2014-06-13 08:44:18	2015-02-19 06:36:52	6	0	1	0	0.926323165
202012	2	\N	1	60	goal_default.png	Participate in a kickboxing training camp		2014-06-07 19:21:22	2015-11-08 22:17:11	6	0	1	0	0.755500851
201319	2	\N	1	186	goal_default.png	Compete in an 'iron man' competition		2014-11-18 15:57:27	2015-11-16 11:20:24	6	0	1	0	0.338439968
200503	2	\N	1	52	goal_default.png	Work as an Internet Marketing consultant		2014-04-02 02:25:18	2015-02-05 06:44:12	6	0	1	0	0.412550802
200075	2	\N	1	20	goal_default.png	Party At the Playboy Mansion in California		2014-02-11 10:56:47	2015-10-09 02:12:55	6	0	1	0	0.384823592
201272	2	\N	1	260	goal_default.png	Be a Street Performer for a Day		2014-07-25 08:30:12	2015-04-27 09:10:48	6	0	1	0	0.445646752
300274	3	\N	1	157	hobby_default.png	Puzzle building		2014-04-19 18:42:55	2015-05-22 21:19:09	10	0	1	0	0.907251977
800019	8	\N	1	29	advice_default.png	Remember people's names so that they feel appreciated		2014-11-24 15:32:24	2015-11-21 11:37:58	13	0	1	0	0.243875111
202859	2	\N	1	107	goal_default.png	Spend the Entire Day By Myself		2014-07-03 12:58:45	2015-11-30 19:32:27	6	0	1	0	0.180715732
201159	2	\N	1	52	goal_default.png	Learn Something That Changes the Way You Think.		2014-01-04 03:38:36	2015-01-07 15:45:56	6	0	1	0	0.958859339
202569	2	\N	1	50	goal_default.png	Finish the 60 Day in sanity Workout		2014-09-11 16:29:08	2015-10-20 09:49:24	6	0	1	0	0.696461808
1360	1	\N	1	96	skill_default.png	business communication skills		2014-05-16 19:28:51	2015-04-09 11:50:47	1	0	1	0	0.888726231
