 	parent_component_id	type_id	title	description	due	template_type_id	creator_id	component_picture_url	background_color	created_at	updated_at	level_id	privacy_id	order	status
6795	6745	11005	screwdriver	el destornillador	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6796	6745	11005	washing machine	la lavadora	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6797	6745	11005	sink	el lavamanos	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6798	6745	11005	toilet	el excusado	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6799	6745	11005	shower cap	el gorro de baño	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6800	6745	11005	the table	la mesa	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6801	6745	11005	the bathtub	la tina	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6802	6745	11005	the closet	el armario	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6803	6745	11005	diaper	el pañal	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6804	6745	11005	iron	la plancha	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6805	6745	11005	bathtub	la bañera	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6806	6745	11005	hacksaw	la sierra para metales	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6807	6745	11005	coffee table	la mesita central	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6808	6745	11005	the piano	el piano	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6809	6745	11005	the nightstand	la mesita de noche	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6810	6745	11005	the armchair	el sillón	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6811	6745	11005	staircase	la escalera	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6812	6745	11005	mantel	la repisa	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6813	6745	11005	wrench	"la llave inglesa, la llave"	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6814	6745	11005	the mirror	el espejo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6815	6745	11005	the hanger	el colgador	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6816	6745	11005	vase	el jarrón	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6817	6745	11005	"clamp, vise, screw"	el tornillo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6818	6745	11005	dryer	la secadora	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6819	6745	11005	ceiling	el techo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6820	6745	11005	crib	la cuna	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6821	6745	11005	coping saw	la sierra de calar	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6822	4744	11005	The Kitchen (La cocina)		0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6823	6822	11005	china	la loza	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6824	6822	11005	fork	el tenedor	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6825	6822	11005	glass	el vaso	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6826	6822	11005	microwave	el horno microondas	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6827	6822	11005	knife	la cuchara	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6828	6822	11005	chandelier	el candil	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6829	6822	11005	lid	la tapa	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6830	6822	11005	pitcher	la jarra	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6831	6822	11005	table	la mesa	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6832	6822	11005	pot	el caldero	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6833	6822	11005	blender	la licuadora	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6834	6822	11005	china cabinet	"el chinero, el aparador"	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6835	6822	11005	napkin	la servilleta	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6836	6822	11005	oven	el horno	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6837	6822	11005	steamer	la vaporera	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6838	6822	11005	frying pan	la sartén	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6839	6822	11005	stove	la estufa	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6840	6822	11005	canister	la latería	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6841	6822	11005	the dish washer	el lavaplatos	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6842	6822	11005	the toaster	el tostador	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6843	6822	11005	salt shaker	el salero	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6844	6822	11005	sink	el fregadero	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6845	6822	11005	pepper shaker	el pimentero	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6846	6822	11005	colander	el colador	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6847	6822	11005	the freezer	el congelador	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6848	6822	11005	refrigerator	la nevera	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6849	6822	11005	can opener	el abrelatas	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6850	6822	11005	scouring pad	"el brillo, el estropajo"	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6851	6822	11005	casserole dish	la cacerola	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6852	6822	11005	cabinet	el gabinete	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6853	6822	11005	saucepan	la olla	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6854	6822	11005	bottle opener	el destapador	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6855	6822	11005	plate	el plato	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6856	6822	11005	dish drainer	el escurridor	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6857	6822	11005	the fridge	el refrigerador	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6858	4744	11005	Restaurant and Stores		0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6859	6858	11005	flower shop	la floristería	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6860	6858	11005	butcher	la carnicería	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6861	6858	11005	photo shop	la tienda de fotografía	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6862	6858	11005	hairdressers	la peluquería	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6863	6858	11005	the sale	la oferta	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6864	6858	11005	fish shop	la pescadería	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6865	6858	11005	menu	el menú	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6866	6858	11005	stationers	la papelería	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6867	6858	11005	waitress	"la mesera, la camarera"	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6868	6858	11005	check	la cuenta	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6869	6858	11005	gas station	la gasolinera	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6870	6858	11005	travel agency	la agencia de viajes	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6871	6858	11005	sweet shop	la confitería	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6872	6858	11005	department store	los grandes almacenes	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6873	6858	11005	cook	el cocinero	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6874	6858	11005	cake shop	la pastelería	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6875	6858	11005	the bag	el bolso	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6876	6858	11005	bakery	la panadería	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6877	6858	11005	the clearance sale	la venta de liquidación	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6878	4744	11005	The Beach (La playa)		0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6879	6878	11005	sand	la arena	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6880	6878	11005	street sign	el letrero	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6881	6878	11005	tide	la marea	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6882	6878	11005	swimsuit	el traje de baño	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6883	6878	11005	the shore	la orilla	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6884	6878	11005	post office	la oficina de correos	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6885	6878	11005	lobby	el recibidor	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6886	6878	11005	crosswalk	la vía peatonal	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6887	6878	11005	bench	la banca	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6888	6878	11005	traffic light	el semáforo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6889	6878	11005	apartment building	los apartamentos	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6890	6878	11005	the sand castle	el castillo de arena	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6891	6878	11005	sunscreen	la crema bronceadora	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6892	6878	11005	dune	la duna	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6893	6878	11005	flippers	las aletas	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6894	6878	11005	building	el edificio	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6895	6878	11005	office building	el edificio de oficinas	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6896	6878	11005	parasol	la sombrilla	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6897	6878	11005	sea	el mar	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6898	6878	11005	the sunglasses	los lentes de sol	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6899	6878	11005	trashcan	el basurero	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6900	6878	11005	corner	la esquina	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6901	6878	11005	intersection	el cruce	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6902	6878	11005	bus stop	el paradero de autobuses	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6903	6878	11005	elevator	el ascensor	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6904	6878	11005	seaweed	el alga	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6905	6878	11005	traffic cop	el policía de tránsito	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6906	6878	11005	sunglasses	las gafas del sol	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6907	6878	11005	the wave	la onda	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6908	4744	11005	Weather		0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6909	6908	11005	the snow	la nieve	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6910	6908	11005	the rain	la lluvia	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6911	6908	11005	the flood	el inundación de agua	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6912	6908	11005	cold	frío	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6913	6908	11005	the sun	el sol	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6914	6908	11005	the hurricane	el huracán	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6915	6908	11005	hot	calor	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6916	6908	11005	foggy	nebuloso	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6917	6908	11005	the tornado	el tornado	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6918	6908	11005	the fog	la neblina	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6919	6908	11005	the cloud	la nube	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6920	6908	11005	it's windy	hace viento	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6921	6908	11005	the temperature	la temperatura	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6922	6908	11005	the thermometer	el termómetro	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6923	6908	11005	cloudy	nublado	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6924	6908	11005	it's sunny	hace sol	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6925	6908	11005	the humidity	la humedad	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6926	6908	11005	windy	ventoso	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6927	8026	11005	americano volleyball	voleibol	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6928	8026	11005	swimming	natación	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6929	8026	11005	basketball	básquetbol	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6930	8026	11005	rugby	rugby	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6931	8026	11005	the team	el equipo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6932	8026	11005	golf	golf	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6933	8026	11005	the game (sporting event)	el partido	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6934	8026	11005	tennis	tenis	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6935	8026	11005	badminton	bádminton	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6936	8026	11005	football	fútbol	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6937	8026	11005	cricket	críquet	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6938	8026	11005	hockey	jockey	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6939	8026	11005	soccer	fútbol	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6940	8026	11005	cycling	ciclismo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6941	8026	11005	baseball	béisbol	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6942	8026	11005	horseback riding	equitación	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6943	8026	11005	ping pong	ping pong	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6944	8026	11005	the trumpet	la trompeta	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6945	8027	11005	the guitar	la guitarra	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6946	8027	11005	the conductor	el director	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6947	8027	11005	the drums	los tambores	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6948	8027	11005	the genres	los géneros	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6949	8027	11005	the lyrics	la letra	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6950	8027	11005	the organ	el órgano	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6951	4744	11005	Food		0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6952	6951	11005	the fish (cooked)	el pescado	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6953	6951	11005	the banana	la banana	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6954	6951	11005	the butter	la mantequilla	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6955	6951	11005	the hamburger	la hamburguesa	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6956	6951	11005	the lunch	el almuerzo	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6957	6951	11005	the french fries	las papas fritas	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6958	6951	11005	the sugar	el azúcar	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6959	6951	11005	the hotdog	el hotdog	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6960	6951	11005	the raisin	la pasa	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
6961	6951	11005	the jam	la mermelada	0000-00-00 00:00:00	7002	2	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
