id	parent_component_id	type_id	title	description	template_type_id	creator_id	component_picture_url	background_color_id	created_at	updated_at	level_id	privacy_id	order	status
6926	6908	11005	windy	ventoso	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6927	8026	11005	"americano volleyball"	voleibol	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6928	8026	11005	swimming	natación	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6929	8026	11005	basketball	básquetbol	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6930	8026	11005	rugby	rugby	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6931	8026	11005	"the team"	"el equipo"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6932	8026	11005	golf	golf	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6933	8026	11005	"the game (sporting event)"	"el partido"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6934	8026	11005	tennis	tenis	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6935	8026	11005	badminton	bádminton	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6936	8026	11005	football	fútbol	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6937	8026	11005	cricket	críquet	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6938	8026	11005	hockey	jockey	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6939	8026	11005	soccer	fútbol	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6940	8026	11005	cycling	ciclismo	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6941	8026	11005	baseball	béisbol	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6942	8026	11005	"horseback riding"	equitación	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6943	8026	11005	"ping pong"	"ping pong"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6944	8026	11005	"the trumpet"	"la trompeta"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6945	8027	11005	"the guitar"	"la guitarra"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6946	8027	11005	"the conductor"	"el director"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6947	8027	11005	"the drums"	"los tambores"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6948	8027	11005	"the genres"	"los géneros"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6949	8027	11005	"the lyrics"	"la letra"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6950	8027	11005	"the organ"	"el órgano"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6951	4744	11005	Food		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6952	6951	11005	"the fish (cooked)"	"el pescado"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6953	6951	11005	"the banana"	"la banana"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6954	6951	11005	"the butter"	"la mantequilla"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6955	6951	11005	"the hamburger"	"la hamburguesa"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6956	6951	11005	"the lunch"	"el almuerzo"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6957	6951	11005	"the french fries"	"las papas fritas"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6958	6951	11005	"the sugar"	"el azúcar"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6959	6951	11005	"the hotdog"	"el hotdog"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6960	6951	11005	"the raisin"	"la pasa"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6961	6951	11005	"the jam"	"la mermelada"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6962	6951	11005	"the dinner"	"la cena"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6963	6951	11005	"the cheese"	"el queso"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6964	6951	11005	"the candy"	"el dulce"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6965	6951	11005	"the peanut butter"	"la mantequilla de maní"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6966	6951	11005	"the tomato"	"el tomate"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6967	6951	11005	"the appetizer"	"el aperitivo"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6968	6951	11005	"the pineapple"	"la piña"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6969	6951	11005	"the egg"	"el huevo"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6970	6951	11005	"the beet"	"la remolacha"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6971	6951	11005	"the popcorn"	"la spalomitasdemaíz"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6972	6951	11005	"the mayonnaise"	"la mayonesa"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6973	6951	11005	"the soup"	"la sopa"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6974	6951	11005	"the peach"	"el durazno"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6975	6951	11005	"the main dish"	"el plato principal"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6976	6951	11005	"the apricot"	"el albaricoque"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6977	6951	11005	"the lettuce"	"la lechuga"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6978	6951	11005	"the beef"	"la carnederes"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6979	6951	11005	"the salad"	"la ensalada"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6980	6951	11005	"the chicken"	"el pollo"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6981	6951	11005	"the breakfast"	"el desayuno"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6982	6951	11005	"the peanut"	"el maní"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6983	6951	11005	"the turkey"	"el pavo"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6984	6951	11005	"the sandwich"	"el sándwich"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6985	6951	11005	"the water"	"el agua"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6986	6951	11005	"the lime"	"la lima"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6987	6951	11005	"the grape"	"la uva"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6988	6951	11005	"the radish"	"el rábano"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6989	6951	11005	"the lemon"	"el limón"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6990	6951	11005	"the cauliflower"	"la coliflor"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6991	6951	11005	"the honey"	"la miel"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6992	6951	11005	"the jelly"	"la jalea"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6993	6951	11005	"the mustard"	"la mostaza"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6994	6951	11005	"the potatoes"	"las papas"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6995	6951	11005	"the nut"	"la nuez"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6996	6951	11005	"the celery"	"el apio"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6997	6951	11005	"the pear"	"la pera"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6998	6951	11005	ice-cream	"el helado"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
6999	6951	11005	"the food"	"la comida"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7000	6951	11005	"the milk"	"la leche"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7001	6951	11005	"the ketchup"	"el kéchup"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7002	6951	11005	"the beans"	"los frijoles"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7003	6951	11005	"the dessert"	"el postre"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7004	6951	11005	"the juice"	"el jugo"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7005	6951	11005	"the avocado"	"el aguacate"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7006	6951	11005	"the pork"	"el puerco"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7007	6951	11005	"the flour"	"la harina"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7008	4744	11005	Car		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7009	7008	11005	"the steering wheel"	"el volante"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7010	7008	11005	"the gearshift"	"la palanca de velocidades"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7011	7008	11005	"first gear"	"primera velocidad"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7012	7008	11005	"the wheel"	"la rueda"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7013	7008	11005	"the sunroof"	laquemacoco	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7014	7008	11005	"the head lights"	"las luces de lanteras"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7015	7008	11005	"the jack"	"el gato"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7016	7008	11005	"the trunk"	"la cajuela"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7017	7008	11005	"the automatic transmission"	"la transmisión automática"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7018	7008	11005	"the hood"	"el cofre"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7019	7008	11005	"the wipers"	"los limpiaparabrisas"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7020	7008	11005	"the turn signal"	"la señal decambios"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7021	7008	11005	"the driver"	"el chofer"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7022	7008	11005	"the windshield"	"el parabrisas"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7023	7008	11005	"the window"	"la ventana"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7024	7008	11005	"the tire"	"la llanta"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7025	7008	11005	"the gaspedal"	"el acelerador"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7026	7008	11005	"the horn"	"el claxon"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7027	7008	11005	"the axel"	"el eje"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7028	7008	11005	"the rearview mirror"	"el espejo retrovisor"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7029	7008	11005	"the seatbelt"	"el cinturón"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7030	7008	11005	"the gas"	"la gasolina"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7031	7008	11005	"the gas tank"	"el tanque"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7032	7008	11005	"the visor"	"la visera"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7033	7008	11005	"the tail lights"	"las luces traseras"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7034	7008	11005	"the manual transmission"	"la transmisión manual"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7035	7008	11005	"the brakes"	"los frenos"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7036	7008	11005	"the spare tire"	"la llanta de repuesto"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7037	7008	11005	"the engine"	"el motor"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7038	7008	11005	"the bumper"	"el parachoques"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7039	4744	11005	"Common Phrases"		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7040	7039	11005	"Good morning."	"Buenos días. : booEHN-os DEE-as"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7041	7039	11005	"Excuse me."	"Con permiso. OR Perdóname : kohn pehr-MEE-soh OR pehr-DOH-nah-meh"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7042	7039	11005	Yes.	"Sí. : see"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7043	7039	11005	"I do not understand."	"Yo no comprendo. : yoh no kom-PREN-doh"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7044	7039	11005	"How many are there?"	"¿Cuántos hay? : kooAN-tohs eye"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7045	7039	11005	"Hello, my name is John."	"Hola, me llamo Juan. : OH-la meh YA-mo Wahn"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7046	7039	11005	"What is your name?"	"¿Cómo se llama usted? : KOH-moh seh YA-mah oos-TEHD"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7047	7039	11005	Why?	"¿Por què? : pohr keh"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7048	7039	11005	"How are you?"	"¿Cómo está usted? : KOH-moh ehs-TA oos-TEHD"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7049	7039	11005	"See you later."	"Hasta luego. : AHS-ta looEH-go"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7050	7039	11005	"How much does it cost?"	"¿Cuánto cuesta? : kooAN-to KWEHS-ta"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7051	7039	11005	"Would you speak slower, please."	"Por favor, habla mas despacio. : pohr fah-VOR, AH-blah mahs dehs-PAHS-ee-oh"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7052	7039	11005	"I am lost. Where is the restroom?"	"Estoy perdido. ¿Dónde está el baño? : ehs-TOY pehr-DEE-doh. DOHN-deh ehs-TA el BAH-neeo"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7053	7039	11005	Goodbye.	"Adiós. : ah-dee-OHS"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7054	7039	11005	"Good afternoon."	"Buenas tardes. : booEHN-as TAR-dehs"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7055	7039	11005	"Thank you."	"Gracías. : gra-SEE-ahs"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7056	7039	11005	"I'm sorry."	"Lo siento. : low see-EHN-to"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7057	7039	11005	"You are welcome (it was nothing)."	"De nada. : deh NA-da"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7058	7039	11005	"Do you want to buy this?"	"¿Quiere comprarlo usted? : kee-EHR-eh kohm-PRAR-loh oos-TEHD"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7059	7039	11005	"I am fine."	"Estoy bien. : ehs-TOY bee-EHN"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7060	7039	11005	Who?	"¿Quièn? : kee-EHN"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7061	7039	11005	"What time is it?"	"¿Qué hora es? : keh OR-ah ehs"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7062	7039	11005	Please.	"Por favor. : pohr fah-VOR"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7063	7039	11005	"Bless you."	"Salud. : sah-LOOD"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7064	7039	11005	"How do you say maybe in Spanish?"	"¿Cómo se dice maybe en Español? : KOH-mo seh DEE-seh maybe ehn ehs-pahn-YOL"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7065	7039	11005	"Nice to meet you."	"Mucho gusto. : MOO-choh GOOS-toh"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7066	7039	11005	"Good evening. (greeting)"	"Buenas noches. : booEHN-as NO-chehs"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7067	7039	11005	No.	"No. : no"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7068	7039	11005	"There are many."	"Hay muchos. : eye MOO-chohs"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7069	5689	11005	"Vowels Pronunciation"		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7070	7069	11005	a	"a father: mañana. papa, agua"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7071	7069	11005	"b "	"e met, let: pero. esperanza, bebe"	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7072	7069	11005	c	"i machine: sí, chica  país."	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7073	7069	11005	d	"o no: loco, bonito como."	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7074	7069	11005	e	"u lunar: luna."	7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7075	5689	11005	"2 strong vowels"		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7076	7075	11005	empleado		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7077	7075	11005	estéreo		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7078	7075	11005	europeo		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7079	7075	11005	impermeable		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7080	5689	11005	"Strong vowel + weak vowel"		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7081	7080	11005	abierto		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7082	7080	11005	australiano		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7083	7080	11005	baile		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7084	7080	11005	estudioso		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7085	7080	11005	fuerte		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7086	7080	11005	"guasón ingenuo"		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7087	5689	11005	"Two weak vowels"		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7088	7087	11005	suizo		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7089	7087	11005	cuidado		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7090	5689	11005	Exceptions		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7091	7090	11005	asiático		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7092	7090	11005	frío		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7093	7090	11005	jardinería		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7094	7090	11005	miércoles		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7095	7090	11005	natación		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
7096	7090	11005	patriótico		7002	2	default.png	13001	"2014-12-03 00:57:00"	"2014-12-31 16:10:00"	0	10002	1	0
